Attribute,url,url_length,has_ip,dot_count,protocol_http,protocol_https,subdomain_count,domain_age,dns_valid,site_accessible,has_iframe,has_obfuscated_script,whois_available,whois_registrar,whois_registration_time,whois_expiration_time,whois_name_server
legit,https://charghaad.ir/product/%D8%B4%D8%A7%D9%84-%D9%81%D9%88%D8%AA%D8%B1-%D8%AF%D9%88-%D8%B1%D9%88-%D9%88%D8%A7%D8%B1%D8%AF%D8%A7%D8%AA%DB%8C/,142,0,1,0,1,0,None,1,0,None,None,0,,-,-,
legit,https://chemicalproducts.ir/%D9%81%D8%B1%D9%88%D8%B4-%D8%A7%D8%B3%DB%8C%D8%AF-%D8%A7%D8%B3%D8%AA%DB%8C%DA%A9-%D8%A8%D8%A7-%D9%82%DB%8C%D9%85%D8%AA-%D8%AE%D9%88%D8%A8/,166,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://charghaad.ir/product/%D8%B1%D9%88%D8%B3%D8%B1%DB%8C-%D9%85%D8%AC%D9%84%D8%B3%DB%8C-11/,94,0,1,0,1,0,None,1,0,None,None,0,,-,-,
legit,https://chinood.ir/110867/lotofacil-31-03-23-gamebx240825/,58,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chekhabarit.ir/shrkt-sadrat-o-oardat-kalahay-mkhtlf-az-gmlh-kashy-o-sramyk-o-arayh-dhndh-khdmat-tranzyt-o-bargyry-dryayy-o-ryly-o-trkhys-kala-bray-kshorhay-mkhtlf-az-gmlh-rosyh-o-kshorhay-hozh-cis-o-sayr-nkat-ghan-bazrgany-aaly-kanaay-2ef63137-28a3-4562-bd86-c7e25ec81dc3,279,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://cheshmeco.ir/%D9%88%DB%8C%DA%98%DA%AF%DB%8C-%D8%B5%D8%A7%D8%A8%D9%88%D9%86-%D8%AF%D8%A7%D8%B1%DA%86%DB%8C%D9%86-%DA%86%D8%B4%D9%85%D9%87/,145,0,1,0,1,0,None,1,0,None,None,0,,-,-,
legit,https://aegagency.chaparblog.ir/post/%D8%B2%D9%84%D8%B2%D9%84%D9%87-%D8%A7%D9%86%D8%AF%D9%88%D9%86%D8%B2%DB%8C-%D8%AA%D8%A7%DA%A9%D9%86%D9%88%D9%86-310-%D9%82%D8%B1%D8%A8%D8%A7%D9%86%DB%8C-5699,193,0,2,0,1,1,None,1,0,0,0,0,,-,-,
legit,https://chipsel.ir/capacity/3600mah/,36,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chinood.ir/35250/365bet-entrar/,39,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chenco.ir/product/%D9%84%D9%88%D8%B3%D8%AA%D8%B1-%DA%86%D8%B4%D9%85%D9%87-%D9%86%D9%88%D8%B1-%D9%85%D8%AF%D9%84-%D9%85%D8%AF%D8%B1%D9%86-%DA%A9%D8%AF-a6314-1h-t/,169,0,1,0,1,0,None,1,1,1,1,0,,-,-,
legit,https://chinood.ir/65259/bet-vencedor-apostas-esportivas/,57,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chemicalproducts.ir/%D8%AE%D8%B1%DB%8C%D8%AF-%D8%B1%D9%88%D8%B2-%D9%85%D8%AA%D8%A7%D9%86%D9%88%D9%84-%D8%B5%D9%86%D8%B9%D8%AA%DB%8C-%D8%B5%D8%A7%D8%AF%D8%B1%D8%A7%D8%AA%DB%8C/,183,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chemicalproducts.ir/%D9%81%D8%B1%D9%88%D8%B4-%D9%81%D9%88%D8%B1%DB%8C-%D8%A7%D8%B3%DB%8C%D8%AF-%D9%86%DB%8C%D8%AA%D8%B1%DB%8C%DA%A9-%D8%B5%D9%86%D8%B9%D8%AA%DB%8C-%DA%A9%D8%B1%D9%85%D8%A7%D9%86%D8%B4%D8%A7%D9%87/,220,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,http://charbaghrasa.ir/tag/%D9%85%D8%B4%D8%A7%D9%88%D8%B1%D9%87/,64,0,1,1,0,0,None,1,0,0,0,0,,-,-,
legit,https://chibegirim.ir/product/%D8%B3%D8%B1%D9%88%DB%8C%D8%B3-%D8%BA%D8%B0%D8%A7%D8%AE%D9%88%D8%B1%DB%8C-5-%D8%AA%DA%A9%D9%87-%DA%A9%D9%88%D8%AF%DA%A9-%D8%B7%D8%B1%D8%AD-%D8%A8%D9%86-%D8%AA%D9%86/,195,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://cheskin.ir/what-are-the-alternate-options-to-gasoline/,62,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chinood.ir/78093/como-viver-de-home-office/,51,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chapcheck.ir/Download/Fish/Naghdi/gardeshgari-1403.sfn,62,0,2,0,1,0,None,1,1,0,0,0,,-,-,
legit,http://my.chapita.ir/category/OTY0NzI%3D/%DA%AF%D9%84%D8%A7%D8%B3%D9%87-%D9%81%DB%8C%D9%84%D8%AA%D8%B1%D8%AF%D8%A7%D8%B1,120,0,2,1,0,1,None,1,0,0,0,0,,-,-,
legit,https://chipsel.ir/product/csp-1248/,36,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chibegirim.ir/best/semi-frozen-food-2/,46,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chamart.ir/product/iphone-dock/?opts=product_sidebar,60,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,http://chelhadith.ir/post/Forty%20Hadiths%20are%20childish/,59,0,1,1,0,0,None,1,1,0,0,0,,-,-,
legit,https://cheshmeco.ir/%D8%AE%D9%88%D8%A7%D8%B5-%D8%B5%D8%A7%D8%A8%D9%88%D9%86-%D8%A7%D9%86%D8%A7%D8%B1-%DA%86%D8%B4%D9%85%D9%87/,127,0,1,0,1,0,None,1,0,None,None,0,,-,-,
legit,https://cherryblog.ir/%D9%84%DB%8C%D8%B3%D8%AA-%D9%82%DB%8C%D9%85%D8%AA-%D9%85%D8%AD%D8%B5%D9%88%D9%84%D8%A7%D8%AA-%D9%85%D8%AF%DB%8C%D8%B1%D8%A7%D9%86-%D8%AE%D9%88%D8%AF%D8%B1%D9%88-%D8%A7%D9%82%D8%B3%D8%A7%D8%B7%DB%8C/,220,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,http://cheshmandazketab.ir/product/%D9%85%D8%AF%DB%8C%D8%B1%DB%8C%D8%AA-%D9%BE%D8%B1%D8%AA%D9%81%D9%88%D9%84%DB%8C%D9%88%DB%8C-%D9%BE%D8%B1%D9%88%DA%98%D9%87-%D9%87%D8%A7-(%D8%B1%D8%A7%D9%87%D9%86%D9%85%D8%A7%DB%8C-%D8%AC%D8%A7%D9%85%D8%B9-%D9%BE%DB%8C%D8%A7%D8%AF%D9%87-%D8%B3%D8%A7%D8%B2%DB%8C),296,0,1,1,0,0,None,1,1,0,0,0,,-,-,
legit,https://www.charmsport.ir/tag/%D8%B9%DA%A9%D8%B3%D9%87%D8%A7%DB%8C-%D9%84%DA%A9%D8%B3%D9%88%D8%B3-nx/,101,0,2,0,1,1,None,1,1,0,0,0,,-,-,
legit,http://childpsy.ir/%D8%B9%D9%84%D8%A7%D8%A6%D9%85-%D8%A7%D8%B6%D8%B7%D8%B1%D8%A7%D8%A8-%D8%AF%D8%B1-%DA%A9%D9%88%D8%AF%DA%A9%D8%A7%D9%86/,137,0,1,1,0,0,None,1,0,0,0,0,,-,-,
legit,https://chakavakshahr.ir/courses/%D8%B7%D8%B1%D8%A7%D8%AD%DB%8C-%D8%B3%D8%A7%DB%8C%D8%AA-%D8%B3%D8%B7%D8%AD-%D9%85%D8%AA%D9%88%D8%B3%D8%B7/lessons/%D9%88%D8%B1%D8%AF%D9%BE%D8%B1%D8%B3-%DA%86%DB%8C%D8%B3%D8%AA-%D8%9F/topic/%D9%85%D8%B2%D8%A7%DB%8C%D8%A7-%D9%88-%D9%85%D8%B9%D8%A7%DB%8C%D8%A8-%D9%88%D8%B1%D8%AF%D9%BE%D8%B1%D8%B3-%D8%AF%D8%B1-%D8%B3%D8%A7%DB%8C%D8%AA-%D9%87%D8%A7%DB%8C-%D9%81%D8%B1%D9%88%D8%B4%DA%AF%D8%A7/,422,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://charbaghrasa.ir/%D8%A7%D8%B3%D9%BE%D8%A7%D9%86%DB%8C%D8%A7-%D9%82%D9%87%D8%B1%D9%85%D8%A7%D9%86-%DB%8C%D9%88%D8%B1%D9%88-%DB%B2%DB%B0%DB%B2%DB%B4-%D8%B4%D8%AF/,167,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://changanblog.ir/%D9%82%DB%8C%D9%85%D8%AA-%D8%AF%DB%8C%D8%B2%D9%84-%DA%98%D9%86%D8%B1%D8%A7%D8%AA%D9%88%D8%B1-%D9%82%DB%8C%D9%85%D8%AA-%DA%98%D9%86%D8%B1%D8%A7%D8%AA%D9%88%D8%B1-uk-diesel-generator/,204,0,1,0,1,0,None,1,0,None,None,0,,-,-,
legit,https://charmsazeh.ir/%D8%A7%D9%88%D9%84%DB%8C%D9%86-%D9%82%D9%87%D9%88%D9%87-%D8%AA%D8%B1%DA%A9%DB%8C-%DA%A9%D9%87-%D8%A8%D8%A7-%DA%A9%D8%B4%D8%AA%DB%8C-%D8%A8%D9%87-%D8%A7%DB%8C%D8%AA%D8%A7%D9%84%DB%8C%D8%A7-%D8%B3%D9%81/,223,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,http://www.chatroomnazi.ir/LinkClick.aspx?link=https://limpiezas24horas.com/&mid=14241,86,0,4,1,0,0,739,1,0,0,0,0,Grupo Loading Systems S.L.,2023/4/5 3:50,2026/4/5 3:50,"NS1.GRUPOLOADING.COM,NS2.GRUPOLOADING.COM,NS3.GRUPOLOADING.COM"
legit,https://chemicalacid.ir/shrkt-sadrat-o-oardat-kalahay-mkhtlf-az-gmlh-kashy-o-sramyk-o-arayh-dhndh-khdmat-tranzyt-o-bargyry-dryayy-o-ryly-o-trkhys-kala-bray-kshorhay-mkhtlf-az-gmlh-rosyh-o-kshorhay-hozh-cis-o-sayr-nkat-ghan-bazrgany-aaly-kanaay-0dbbfe63-8096-4f0c-9d7c-1c072d217df3,280,0,1,0,1,0,None,1,0,0,0,,,,,
legit,https://cheskin.ir/tag/within/,30,0,1,0,1,0,None,1,0,0,0,,,,,
legit,http://chatroomnazi.ir/LinkClick.aspx?link=https://seomag51.weebly.com&mid=14241,80,0,4,1,0,1,6955,0,0,None,None,0,SafeNames Ltd.,2006/3/29 8:25,2026/3/29 7:25,"NS-123.AWSDNS-15.COM,NS-1500.AWSDNS-59.ORG,NS-1797.AWSDNS-32.CO.UK,NS-646.AWSDNS-16.NET"
legit,https://cholakh.ir/articles?page=94,35,0,1,0,1,0,None,1,0,0,0,,,,,
legit,https://cheshmenews.ir/coinomico-professional-crypto-signal-provide-coinomico-96da1cfd-30c6-4514-b089-dd0e59b659bc,114,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://cherryblog.ir/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A8%D8%B1%D8%A7%DB%8C-%DA%A9%D8%A7%D8%B1%D9%87%D8%A7%DB%8C-%DA%AF%D8%B1%D8%A7%D9%81%DB%8C%DA%A9%DB%8C-%D8%AF%D8%B1-%D8%A8%D8%A7%D8%B2%D9%87%D9%87,202,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://chaghoozanjan.ir/product/2230/$%7Burl%7D,48,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://fly.chatragasht.ir/Systems/fa/Reservation/Flight_NewReservation_Search.aspx?itinerary=THR%7COMH%7C2025-02-12%7C5679%7CY,127,0,3,0,1,1,None,1,0,None,None,0,,-,-,
legit,https://cherryblog.ir/%D8%A8%D8%B1%D8%B1%D8%B3%DB%8C-%DA%A9%DB%8C%D8%A7-k5-%D8%AA%D9%88%D8%B1%D8%A8%D9%88-%DA%A9%D9%88%D8%B4%D8%A7-%D8%AE%D9%88%D8%AF%D8%B1%D9%88-%D9%85%D9%88%D8%AA%D9%88%D8%B1-1500,197,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://chemilabs.ir/%D8%A2%D9%86%D8%A7%D9%84%DB%8C%D8%B2%D9%87%D8%A7%DB%8C-%D8%AF%D8%B3%D8%AA%DA%AF%D8%A7%D9%87%DB%8C/%D8%A2%D9%86%D8%A7%D9%84%DB%8C%D8%B2-bet/,160,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://cherryblog.ir/%D9%85%D8%B4%D8%AE%D8%B5%D8%A7%D8%AA%D8%8C-%D9%82%DB%8C%D9%85%D8%AA-%D9%88-%D8%AE%D8%B1%DB%8C%D8%AF-%D8%AF%D8%B1%D8%A8-%D8%AC%D9%84%D9%88-%DA%86%D9%BE-%D8%B3%D8%A7%D9%86%D8%AF%D8%B1%D9%88-%D8%B1%D9%86/,223,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://chinood.ir/91565/jogo-aviator-aposta/,45,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chinedecor.ir/construction/lorestan/%D9%BE%D8%B1%D9%88%D9%81%DB%8C%D9%84-%D8%B3%D8%A7%D8%AE%D8%AA%D9%85%D8%A7%D9%86%DB%8C-%D9%85%DB%8C%D8%B1%DA%A9%D8%A7%D9%85%D8%B1%D8%A7%D9%86-%D8%AF%D8%B1-%D8%B3%D9%BE%DB%8C%D8%AF%D8%AF%D8%B4%D8%AA/attachment/%D9%BE%D8%B1%D9%88%D9%81%DB%8C%D9%84-%D8%B3%D8%A7%D8%AE%D8%AA%D9%85%D8%A7%D9%86%DB%8C-%D9%85%DB%8C%D8%B1%DA%A9%D8%A7%D9%85%D8%B1%D8%A7%D9%86-%D8%AF%D8%B1-%D8%B3%D9%BE%DB%8C%D8%AF%D8%AF%D8%B4%D8%AA-6/,451,0,1,0,1,0,None,1,0,None,None,0,,-,-,
legit,https://chibegirim.ir/product/%DA%A9%DB%8C%D9%81-%D8%BA%D8%B0%D8%A7-%D9%85%D8%AF%D9%84-6060/,92,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chizmizz.ir/shrkt-sadrat-o-oardat-kalahay-mkhtlf-az-gmlh-kashy-o-sramyk-o-arayh-dhndh-khdmat-tranzyt-o-bargyry-dryayy-o-ryly-o-trkhys-kala-bray-kshorhay-mkhtlf-az-gmlh-rosyh-o-kshorhay-hozh-cis-o-sayr-nkat-ghan-bazrgany-aaly-kanaay-e0d09b39-d89a-4563-ac64-a38c99d57897,276,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chadeganna.ir/%D8%AF%D9%84%D8%A7%DB%8C%D9%84-%D9%85%D8%AE%D8%A7%D9%84%D9%81%D8%AA-%D8%B7%D8%B1%D8%AD-%D8%B5%DB%8C%D8%A7%D9%86%D8%AA-%D8%A8%D8%A7-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A7%D8%B3%D8%A7%D8%B3%DB%8C-%D8%B7/,222,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://chinood.ir/55021/Que-Hora-Que-O-Corinthians-Joga-Hoje/,62,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://changanblog.ir/%D9%85%D9%82%D8%A7%DB%8C%D8%B3%D9%87-%DA%86%D8%A7%D9%86%DA%AF%D8%A7%D9%86-cs35-%D8%A8%D8%A7-%D8%AC%DA%A9-s3-%D8%9B-%DA%A9%D8%B1%D8%A7%D8%B3-%D8%A7%D9%88%D8%B1%D9%87%D8%A7%DB%8C-%DA%86%DB%8C%D9%86,218,0,1,0,1,0,None,1,0,None,None,0,,-,-,
legit,https://charbaghrasa.ir/36913385.htm,36,0,2,0,1,0,None,1,0,0,0,0,,-,-,
legit,http://cheshmeco.ir/%D8%AE%D8%B1%DB%8C%D8%AF-%D8%B5%D8%A7%D8%A8%D9%88%D9%86-%DA%A9%D9%88%D8%AF%DA%A9-%D9%85%D8%AC%D9%85%D9%88%D8%B9%D9%87-%DA%86%D8%B4%D9%85%D9%87/,163,0,1,1,0,0,None,1,1,0,0,0,,-,-,
legit,https://chinedecor.ir/construction/mazandaran/%D8%A7%D9%85%D9%84%D8%A7%DA%A9-%D8%A2%D8%B1%DB%8C%D8%A7%DB%8C%DB%8C-%D8%AF%D8%B1-%D8%AC%D9%88%DB%8C%D8%A8%D8%A7%D8%B1/attachment/%D8%A7%D9%85%D9%84%D8%A7%DA%A9-%D8%A2%D8%B1%DB%8C%D8%A7%DB%8C%DB%8C-%D8%AF%D8%B1-%D8%AC%D9%88%DB%8C%D8%A8%D8%A7%D8%B1-7/,295,0,1,0,1,0,None,1,0,None,None,0,,-,-,
legit,http://chattv.ir/Products?category=816,38,0,1,1,0,0,None,1,0,None,None,0,,-,-,
legit,https://charmshoes.ir/%D8%A8%D8%A7%D8%B2%D8%A7%D8%B1-%D9%81%D8%B1%D9%88%D8%B4-%DA%A9%D9%81%D8%B4-%D8%A7%D8%B3%D9%BE%D8%B1%D8%AA-%D8%A8%DA%86%D9%87-%DA%AF%D8%A7%D9%86%D9%87-%D8%AF%D8%AE%D8%AA%D8%B1%D8%A7%D9%86%D9%87/,215,0,1,0,1,0,None,0,0,None,None,0,,-,-,
legit,https://cherryblog.ir/10-%D8%AE%D9%88%D8%AF%D8%B1%D9%88%DB%8C-%DA%AF%D8%B1%D8%A7%D9%86-%D9%82%DB%8C%D9%85%D8%AA-%D8%AC%D9%87%D8%A7%D9%86-%D8%AF%D8%B1-%D8%B3%D8%A7%D9%84-2024/,174,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,http://charbaghrasa.ir/tag/%D8%A7%D8%AE%D8%B0-%D8%B1%D8%A7%DB%8C/,65,0,1,1,0,0,None,1,0,0,0,0,,-,-,
legit,https://cherryblog.ir/%D8%AE%D8%B1%DB%8C%D8%AF-%D9%88-%D9%82%DB%8C%D9%85%D8%AA-%D9%BE%DB%8C%D8%B1%D8%A7%D9%87%D9%86-%D9%BE%D8%B4%D9%85%DB%8C-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%D8%A8%D8%AF%D9%88%D9%86-%D9%88%D8%A7%D8%B3/,222,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://cherryblog.ir/%D8%AE%D8%B1%DB%8C%D8%AF-%D8%A8%D8%B0%D8%B1-%D8%A2%D8%AF%D9%86%DB%8C%D9%88%D9%85-%D8%B3%D9%88%DA%A9%D9%88%D8%AA%D8%B1%D8%A7%D9%86%D9%88%D9%85-%D9%BE%DB%8C-%D8%A8%DB%8C-%D8%A7%D9%86-thai-socotranum-pbn,222,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://chap110.ir/%D9%86%D9%85%D9%88%D9%86%D9%87-%D8%AA%D8%A7%D8%A8%D9%84%D9%88-%D9%81%D8%B1%D8%B4-%D9%87%D8%A7/%7B%7B%20data.url,130,0,2,0,1,0,None,1,0,1,0,0,,-,-,
legit,https://www.chatroomnazi.ir/?tabID=5825,39,0,2,0,1,1,None,1,1,0,0,0,,-,-,
legit,https://cheskin.ir/tag/knowledgeable/,37,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chatragasht.ir/api/DeepLink/Flight/Availability/Oneway/SpecificFlight/V1?origin=THR&destination=BUZ&departureDate=2025-02-16&flightNumber=172&fareName=SQ&language=fa&utmSource=Homepage,192,0,1,0,1,0,None,1,0,None,None,0,,-,-,
legit,https://cherryblog.ir/%DA%A9%D8%B1%D9%85-%D8%B6%D8%AF-%D8%AC%D9%88%D8%B4-%D8%A8%DB%8C-%D8%B1%D9%86%DA%AF-%D9%88%DB%8C%D8%AA%D8%A7%D9%84%DB%8C%D8%B1,147,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://choobabzar.ir/product/%D8%AA%DB%8C%D8%BA-%D9%BE%D8%B1%D9%88%D9%81%DB%8C%D9%84-%D9%86%D8%A7%D9%88%D8%AF%D8%A7%D9%86%DB%8C-%D8%A2%D8%B1%D8%AF%D9%86-%D9%85%D8%AF%D9%84-213236/,180,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://chbstp.ir/?p=7410,25,0,1,0,1,0,None,1,0,None,None,0,,-,-,
legit,https://charbaghrasa.ir/tag/%D9%81%D8%B4%D8%A7%D8%B1%D8%B4%DA%A9%D9%86/,71,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://cheskin.ir/tag/broadcasting/,36,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,http://chipsel.ir/product-category/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AC%D8%A7%D9%86%D8%A8%DB%8C/mobile-accessories/%DA%A9%D8%A7%D8%A8%D9%84-%D9%88-%D9%85%D8%A8%D8%AF%D9%84-%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AC%D8%A7%D9%86%D8%A8%DB%8C-%D9%85%D9%88%D8%A8%D8%A7%DB%8C%D9%84,271,0,1,1,0,0,None,1,0,0,0,0,,-,-,
legit,https://chibegirim.ir/product/%D8%B4%D8%A7%D8%B1%DA%98%D8%B1-%D9%87%D9%85%D8%B1%D8%A7%D9%87-%D8%B3%DB%8C%D9%84%DB%8C%DA%A9%D9%88%D9%86-%D9%BE%D8%A7%D9%88%D8%B1-%D9%85%D8%AF%D9%84-qs28-%D8%B8%D8%B1%D9%81%DB%8C%D8%AA-20000-%D9%85/,228,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chavoshmusic.ir/chavosh-music-acaemy/vaseghi/,53,0,1,0,1,0,None,1,1,1,0,0,,-,-,
legit,http://cheshmandazketab.ir/product/%D8%B1%D9%85%D9%88%D8%B2-%D9%85%D9%88%D9%81%D9%82%DB%8C%D8%AA-%D8%AF%D8%B1-%D8%A8%D8%A7%D8%B2%D8%A7%D8%B1%DB%8C%D8%A7%D8%A8%DB%8C-%D8%B4%D8%A8%DA%A9%D9%87-%D8%A7%DB%8C-(%DA%A9%D8%AA%D8%A7%D8%A8-%DA%AF%D9%88%DB%8C%D8%A7),254,0,1,1,0,0,None,1,1,0,0,0,,-,-,
legit,https://cheskin.ir/how-much-for-that-keyboard/,46,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,http://www.chatroomnazi.ir/Default.aspx?tabid=7002,50,0,3,1,0,1,None,1,0,0,0,0,,-,-,
legit,https://chinood.ir/185715/almeria-x-celta-de-vigo/,50,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,http://cheshmandazketab.ir/product/%D8%A7%D8%B1%D8%AA%D9%82%D8%A7%DB%8C-%D9%85%D8%AF%DB%8C%D8%B1%DB%8C%D8%AA-%D8%AF%D8%A7%D9%86%D8%B4-%D8%AF%D8%B1-%D8%B3%D8%A7%D8%B2%D9%85%D8%A7%D9%86-%D9%87%D8%A7-%D8%A8%D8%A7-%D8%A8%D9%87%D8%B1%D9%87-%DA%AF%DB%8C%D8%B1%DB%8C-%D8%A7%D8%B2-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C-%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA,352,0,1,1,0,0,None,1,1,0,0,0,,-,-,
legit,https://choobabzar.ir/product/%D8%AA%D9%88%D9%BE%D9%8A-%D8%AF%D8%B3%D8%AA%DA%AF%D9%8A%D8%B1%D9%87-%D9%BE%D9%84%D9%87-%D8%AF%D8%A7%D9%85%D8%A7%D8%B1-dmrc27103d125d35h40z3/,170,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://changanblog.ir/%D9%BE%D8%B1%D8%AF%D9%87-%D8%B1%D9%88%D9%85%D9%86-%D8%AC%D8%AF%DB%8C%D8%AF%D8%AA%D8%B1%DB%8C%D9%86-%D9%85%D8%AF%D9%84-%D9%87%D8%A7%DB%8C-%D9%BE%D8%B1%D8%AF%D9%87-%D8%B1%D9%88%D9%85%D9%86-%D8%B1/,217,0,1,0,1,0,None,1,0,None,None,0,,-,-,
legit,http://cheshmeco.ir/category/%D8%B4%DB%8C%D8%B1%D9%87-%D8%AC%D8%A7%D8%AA/,73,0,1,1,0,0,None,1,1,0,0,0,,-,-,
legit,http://cheshmandazketab.ir/product/%D8%AD%DA%A9%D8%A7%DB%8C%D8%AA-%D8%AF%D9%88%D9%84%D8%AA-%D9%88-%D9%81%D8%B1%D8%B2%D8%A7%D9%86%DA%AF%DB%8C-(%D9%85%DB%8C%D9%84%DB%8C%D9%88%D9%86%D8%B1-%DB%8C%DA%A9-%D8%B4%D8%A8%D9%87),217,0,1,1,0,0,None,1,1,0,0,0,,-,-,
legit,https://choobabzar.ir/product/%D8%AA%DB%8C%D8%BA-%D9%BE%D8%B1%D9%88%D9%81%DB%8C%D9%84-%D8%A2%D8%B1%D8%AF%D9%86-%D9%85%D8%AF%D9%84-225261/,137,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://chemilabs.ir/%D8%A2%D9%86%D8%A7%D9%84%DB%8C%D8%B2%D9%87%D8%A7%DB%8C-%D8%AF%D8%B3%D8%AA%DA%AF%D8%A7%D9%87%DB%8C/%D8%A2%D9%86%D8%A7%D9%84%DB%8C%D8%B2-dls/,160,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chinood.ir/124451/quais-os-resultados/,46,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://cheskin.ir/tag/smackdown/,33,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chistaps.ir/shop/%D8%AF%D9%88%D8%B1%D9%87-%D8%A2%D9%85%D9%88%D8%B2%D8%B4%DB%8C/P40-%D8%AF%D9%88%D8%B1%D9%87-%D8%B1%DB%8C%D8%A7%D8%B6%DB%8C-%DA%A9%D8%A7%D8%B1%D8%A8%D8%B1%D8%AF%DB%8C-2-%D8%A7%D8%B3%D8%AA%D8%A7%D8%AF-%D8%B9%D9%84%D9%88%DB%8C-%D8%A8%D9%87-%D9%87%D9%85%D8%B1%D8%A7%D9%87-%D9%81%D8%A7%DB%8C%D9%84-pdf-%D8%AC%D8%B2%D9%88%D9%87-%D9%88-%D8%A2%D8%B2%D9%85%D9%88%D9%86-%D8%A2%D9%86%D9%84%D8%A7%DB%8C%D9%86.html,425,0,2,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chipsel.ir/product-tag/kx-tgf322jx/,43,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,http://www.chatroomnazi.ir/LinkClick.aspx?&mid=14241&link=http://sexgaysex.com,78,0,4,1,0,0,1578,1,0,0,0,0,"NameCheap, Inc.",2020/12/16 17:09,2025/12/16 17:09,"MARVIN.NS.CLOUDFLARE.COM,SAVANNA.NS.CLOUDFLARE.COM"
legit,https://chmg.ir/?url=https://iranestekhdam.ir/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%AA%DA%A9%D9%86%D8%B3%DB%8C%D9%86-%D8%A2%D8%B2%D9%85%D8%A7%DB%8C%D8%B4%DA%AF%D8%A7%D9%87-%D8%A8%D8%B1%D8%A7%DB%8C-%DB%8C%DA%A9-%D8%A2%D8%B2%D9%85%D8%A7%DB%8C%D8%B4%DA%AF%D8%A7%D9%87-%D8%AF%D8%B1-%D8%B2%D9%86%D8%AC%D8%A7%D9%86,317,0,2,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://cheskin.ir/consider-the-prices-of-your-transportation/,62,0,1,0,1,0,None,1,0,0,0,0,,-,-,
